Tropicana  100% Apple Juice ,100% Apple Juice ,Tropicana,Beverages,100 ml,100.00,46.00,,0.00,11.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUCK WHEAT,BUCK WHEAT,Pseudograins,Ingredient,100 gms,100.00,323.00,10.30,2.40,65.10,0.00,8.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.34,4.40,0.00,,,,0.00,15.50,16.20,362.00,64.00,227.00,0.00,0.00,0.00,0.17,0.00,355.00,,,,kuttu
Buck's Fizz,Buck's Fizz,Cocktails,Alcoholic,1,,44.24,0.11,0.06,1.06,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,,
BUDHIA,BUDHIA,Fresh vegetables,Ingredient,100 gms,100.00,126.00,0.70,0.40,29.90,0.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,,,0
BUFFALO MEAT,BUFFALO MEAT,Non veg,Ingredient,100 gms,100.00,86.00,19.40,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.80,,,,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,189.00,,,,0
 Buffalo's milk , Buffalo's milk ,Milk & products, Everyday meal , 1 glass= 200 ml ,,203.40,8.60,13.00,13.00,0.00,0.00,9.20,4.40,0.40,80.00,320.00,32.00,80.00,0.08,0.20,0.20,11.20,0.00,0.28,0.00,2.00,0.40,38.00,180.00,420.00,22.00,2.00,1.60,,0.00,,,,,,
BULLOCK'S HEART,BULLOCK'S HEART,Fruits,Ingredient,100 gms,100.00,70.00,1.40,0.20,15.70,0.00,5.20,0.00,0.00,0.00,0.00,0.00,0.00,16.75,0.00,0.07,0.60,0.00,,,,5.00,0.60,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,,,0
BUN,BUN,Breads/roti/south Indian,Meal,100 gms,100.00,245.00,7.80,0.70,,,,,,,,,,0.00,0.10,0.10,0.70,0.00,,,,0.00,1.10,,#N/A,11.00,,,,,,,,,,,
Buns hamburger ,Buns hamburger , Breads/roti/south Indian ,Meal,1 ea ,43.00,120.00,4.00,1.80,21.00,,,0.50,0.50,0.80,,,0.00,0.00,0.17,0.14,1.78,47.70,,,,0.00,1.42,206.00,40.00,59.00,9.00,,0.30,,,,,,,,
Buns honey ,Buns honey , Breads/roti/south Indian ,Meal,1 ea ,65.00,270.00,3.00,3.00,35.00,,1.00,3.00,— ,— ,,,0.00,0.00,— ,— ,— ,— ,,,,0.00,0.36,160.00,— ,0.00,— ,,— ,,,,,,,,
Buns hot dog/frankfurter ,Buns hot dog/frankfurter , Breads/roti/south Indian ,Meal,1 ea ,43.00,120.00,4.00,1.80,21.00,0.00,1.00,0.50,0.50,0.80,0.00,0.00,0.00,0.00,0.17,0.14,1.78,47.70,0.00,0.00,0.00,0.00,1.42,206.00,40.00,59.00,9.00,0.00,0.30,0.00,0.00,0.00,27.00,,,,0
Burani raita,Burani raita, Indian restaurant dish ,Meal,#REF!,,43.49,1.36,3.21,1.67,0.00,0.15,2.03,,,,,10.83,,,,,,,,,,,123.33,,,,,,,,,,,,,
Burger Buns,Burger Buns, Breads/roti/south Indian ,Meal,1 ea ,43.00,120.00,4.00,1.80,21.00,0.00,1.00,0.50,0.50,0.80,0.00,0.00,0.00,0.00,0.17,0.14,1.78,47.70,0.00,0.00,0.00,0.00,1.42,206.00,40.00,59.00,9.00,0.00,0.30,0.00,0.00,0.00,27.00,,,,0
Burn,Burn,Burn,Beverages,100 ml,100.00,58.00,0.40,0.00,14.00,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burrito bean & cheese ckd ,Burrito bean & cheese ckd ,International dish,Meal,1 serving ,142.00,300.00,9.00,4.50,46.00,,2.00,4.50,,,,,,,,,,,,,,,,690.00,,,,,,,,,,,,,
Butter Buds dry butter  substitute                    ,Butter Buds dry butter  substitute                    ,Baking,Ingredient,1 tbsp,2.00,8.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,<1,0.00,0.00,0.00,0.00,0.00,70.00,2.00,0.00,0.00,—,0.00,0.00,0.00,0.00,0.00,,,,0
 Butter , Butter ,Bread Spreads,Meal, 1 tablespoon ,,97.47,0.07,10.80,,,,6.89,0.00,0.00,0.00,0.00,24.30,350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.86,0.00,0.00,0.00,0.00,0.00,,0.00,,,,,,
Butter,Butter,Bread Spreads,Meal,1 Tbs ,14.00,100.00,0.00,10.50,0.00,0.00,0.00,7.20,2.90,0.40,0.00,0.00,30.00,98.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,81.00,3.00,3.00,0.30,0.00,0.00,0.00,0.00,0.00,3.00,,,,0
 Buttermilk , Buttermilk ,Milk & products, Everyday meal , 100 ml ,100.00,37.50,1.70,1.50,4.30,0.00,0.00,0.92,0.50,0.00,0.00,0.00,4.00,17.40,0.10,0.20,0.10,6.00,0.00,0.10,0.00,0.00,0.10,25.00,180.00,143.00,11.00,1.00,0.20,,,,,,,,
Buttermilk And Berry Milkshake,Buttermilk And Berry Milkshake,Beverages,Meal, 1 ,,268.50,4.11,11.04,40.34,6.30,7.20,6.75,,,,,,,,,,,,,,,,184.20,,,,,,,,,,,,,
Buttermilk Ranch Dressing,Buttermilk Ranch Dressing,Domino's,Branded,1 pack,43.00,220.00,1.00,24.00,2.00,2.00,0.00,4.00,,,,,,,,,,,,,,,,420.00,,,,,,,,,,,,,
Cabbage,Cabbage,Fresh vegetables, Ingredient ,100 gms,100.00,27.00,1.80,0.10,4.60,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.06,0.09,0.40,23.00,,,,124.00,0.80,0.00,0.00,39.00,31.00,0.00,0.30,120.00,0.02,0.18,44.00,,,,bandh gobhi safed
Cabbage ckd drained shredded ,Cabbage ckd drained shredded ,Cooked vegetables,Ingredient,1 cup ,150.00,33.00,2.00,0.40,7.00,0.00,3.00,0.10,0.00,0.30,0.00,0.00,0.00,21.00,0.09,0.07,0.41,30.00,0.00,0.00,0.00,30.20,0.25,12.00,0.00,46.00,0.00,0.00,0.10,0.00,0.00,0.00,22.00,,,,0
Cabbage fresh shredded ,Cabbage fresh shredded ,Fresh vegetables,Ingredient,1 cup ,70.00,17.00,1.00,0.00,4.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.03,0.02,0.20,30.10,0.00,0.00,0.00,22.50,0.40,13.00,0.00,33.00,0.00,0.00,0.10,0.00,0.00,0.00,16.00,,,,0
Cabbage red ckd drained shredded ,Cabbage red ckd drained shredded ,Cooked vegetables,Ingredient,0.5 cup ,75.00,22.00,1.00,0.00,5.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.05,0.03,0.28,18.00,0.00,0.00,0.00,8.10,0.50,6.00,0.00,32.00,0.00,0.00,0.20,0.00,0.00,0.00,25.00,,,,0
Cabbage red fresh shredded ,Cabbage red fresh shredded ,Fresh vegetables,Ingredient,0.5 cup ,35.00,11.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,0.01,0.01,0.15,6.30,0.00,0.00,0.00,19.90,0.28,9.00,0.00,16.00,0.00,0.00,0.10,0.00,0.00,0.00,10.00,,,,0
Caesar salad,Caesar salad, Salads ,Meal, One serving ,,236.81,7.92,17.97,8.65,0.00,0.54,3.76,,,,,121.00,,,,,,,,,,,627.20,,,,,,,,,,,,,
Café Cuba,Café Cuba,Café Cuba,Branded,100 ml,100.00,108.00,,,27.00,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cake angel food cmrcl prep 1/12 pce ,Cake angel food cmrcl prep 1/12 pce , Desserts/snacks , Desserts/snacks ,1 pce ,28.00,73.00,2.00,0.10,16.00,,0.00,0.00,,,,,,,,,,,,,,,,212.00,,,,,,,,,,,,,
Cake applesauce w/icing ,Cake applesauce w/icing , Desserts/snacks , Desserts/snacks ,1 pce ,108.00,399.00,3.00,12.60,69.00,,1.00,2.70,,,,,,,,,,,,,,,,163.00,,,,,,,,,,,,,
Cake banana w/o icing ,Cake banana w/o icing , Desserts/snacks , Desserts/snacks ,1 pce ,87.00,262.00,3.00,7.30,46.00,,1.00,1.60,,,,,,,,,,,,,,,,181.00,,,,,,,,,,,,,
Cake carrot buttercream frosted ,Cake carrot buttercream frosted , Desserts/snacks , Desserts/snacks ,1 pce ,71.00,280.00,2.00,3.50,36.00,,1.00,3.50,,,,,,,,,,,,,,,,230.00,,,,,,,,,,,,,
Cake chocolate prep f/rec w/o frosting 9″ whl or 1/12 pce ,Cake chocolate prep f/rec w/o frosting 9″ whl or 1/12 pce , Desserts/snacks , Desserts/snacks ,1 pce ,95.00,340.00,5.00,13.50,51.00,,2.00,5.20,,,,,,,,,,,,,,,,299.00,,,,,,,,,,,,,
Cake chocolate w/fluffy white icing prep f/recipe slice ,Cake chocolate w/fluffy white icing prep f/recipe slice , Desserts/snacks , Desserts/snacks ,1 pce ,91.00,280.00,3.00,2.70,43.00,,1.00,2.70,,,,,,,,,,,,,,,,207.00,,,,,,,,,,,,,
Cake chocolate w/vanilla icing 1/12 piece ,Cake chocolate w/vanilla icing 1/12 piece , Desserts/snacks , Desserts/snacks ,1 pce ,103.00,367.00,3.00,4.30,53.00,,1.00,4.30,,,,,,,,,,,,,,,,232.00,,,,,,,,,,,,,
Cake Ding Dongs w/cream filling Hostess ,Cake Ding Dongs w/cream filling Hostess , Desserts/snacks , Desserts/snacks ,1 serving ,80.00,368.00,3.00,16.20,45.00,,2.00,11.00,,,,,,,,,,,,,,,,236.00,,,,,,,,,,,,,
Cake fruit cmrcl prep ,Cake fruit cmrcl prep , Desserts/snacks , Desserts/snacks ,1 pce ,43.00,139.00,1.00,3.70,26.00,,2.00,0.50,,,,,,,,,,,,,,,,241.00,,,,,,,,,,,,,
Cake funnel ,Cake funnel , Desserts/snacks , Desserts/snacks ,1 pce ,90.00,278.00,7.00,13.40,29.00,,1.00,2.70,,,,,,,,,,,,,,,,116.00,,,,,,,,,,,,,
Cake gingerbread prep f/rec 1/9 of 8″ square ,Cake gingerbread prep f/rec 1/9 of 8″ square , Desserts/snacks , Desserts/snacks ,1 pce ,74.00,263.00,3.00,11.50,36.00,,1.00,3.10,,,,,,,,,,,,,,,,117.00,,,,,,,,,,,,,
Cake graham cracker ,Cake graham cracker , Desserts/snacks , Desserts/snacks ,1 pce ,45.00,159.00,3.00,6.40,22.00,,0.00,1.60,,,,,,,,,,,,,,,,242.00,,,,,,,,,,,,,
Cake lemon w/icing ,Cake lemon w/icing , Desserts/snacks , Desserts/snacks ,1 pce ,109.00,385.00,3.00,10.10,71.00,,1.00,1.90,,,,,,,,,,,,,,,,189.00,,,,,,,,,,,,,
Cake pineapple upside down prep f/rec 1/9th of 8″ square ,Cake pineapple upside down prep f/rec 1/9th of 8″ square , Desserts/snacks , Desserts/snacks ,1 pce ,115.00,367.00,4.00,13.20,58.00,,1.00,3.40,,,,,,,,,,,,,,,,359.00,,,,,,,,,,,,,
Cake pound w/butter cmrcl prep 1/10 pce ,Cake pound w/butter cmrcl prep 1/10 pce , Desserts/snacks , Desserts/snacks ,1 pce ,30.00,116.00,2.00,5.60,15.00,,0.00,3.50,,,,,,,,,,,,,,,,367.00,,,,,,,,,,,,,
Cake shortcake biscuit type prep f/recipe ,Cake shortcake biscuit type prep f/recipe , Desserts/snacks , Desserts/snacks ,3.6 oz ,100.00,346.00,6.00,13.40,48.00,,1.00,3.80,,,,,,,,,,,,,,,,119.00,,,,,,,,,,,,,
Cake spice w/icing ,Cake spice w/icing , Desserts/snacks , Desserts/snacks ,1 pce ,109.00,368.00,5.00,11.00,62.00,,1.00,3.20,,,,,,,,,,,,,,,,506.00,,,,,,,,,,,,,
Cake sponge chocolate w/o icing ,Cake sponge chocolate w/o icing , Desserts/snacks , Desserts/snacks ,1 pce ,66.00,197.00,5.00,3.40,36.00,,1.00,1.40,,,,,,,,,,,,,,,,281.00,,,,,,,,,,,,,
Cake yellow prep f/dry mix 2″ x 3″ pce ,Cake yellow prep f/dry mix 2″ x 3″ pce , Desserts/snacks , Desserts/snacks ,1 pce ,55.00,150.00,2.00,3.50,27.00,,0.00,1.00,,,,,,,,,,,,,,,,42.00,,,,,,,,,,,,,
Cake yellow w/chocolate icing cmrcl prep 1/8 of 18 oz ,Cake yellow w/chocolate icing cmrcl prep 1/8 of 18 oz , Desserts/snacks , Desserts/snacks ,1 pce ,64.00,243.00,2.00,10.50,35.00,,1.00,3.00,,,,,,,,,,,,,,,,240.00,,,,,,,,,,,,,
Calvados,Calvados,Simple/pure drink,Alcoholic,30 ml=1 oz,28.00,64.00,0.00,0.00,7.00,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40,0.95,30.00,
Canadian Bacon 2 oz svg ,Canadian Bacon 2 oz svg ,Non veg,Meal,1 ea ,56.00,68.00,9.00,2.70,1.00,0.00,0.00,1.00,1.40,0.30,0.00,0.00,11.00,0.00,— ,— ,— ,— ,0.00,0.00,0.00,0.80,0.50,569.00,156.00,3.00,10.60,0.00,1.00,0.00,0.00,0.00,— ,,,,0
Candied Fruit ,Candied Fruit , Desserts/snacks , Desserts/snacks ,3.6 oz ,100.00,321.00,0.00,0.00,83.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,98.00,0.00,18.00,0.00,0.00,0.10,0.00,0.00,0.00,5.00,,,,0
Candy Bar 3 Musketeers 0.8 oz bar ,Candy Bar 3 Musketeers 0.8 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,23.00,94.00,1.00,2.60,17.00,,,1.50,1.00,0.10,,,2.00,3.00,0.00,0.02,0.05,0.00,,,,0.10,0.17,44.00,30.00,19.00,,,0.10,,,,,,,,
Candy Bar 5th Avenue 2 oz bar ,Candy Bar 5th Avenue 2 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,57.00,273.00,5.00,11.70,36.00,,2.00,3.80,6.00,1.90,,,3.00,8.00,0.07,0.05,2.21,20.40,,,,0.20,0.68,128.00,197.00,41.00,,,0.60,,,,,,,,
Candy Bar Almond Joy 1.7 oz ,Candy Bar Almond Joy 1.7 oz ,Desserts/snacks, Desserts/snacks ,1 ea ,48.00,231.00,2.00,11.60,29.00,,2.00,8.50,2.50,0.60,,,2.00,4.00,0.00,0.07,0.23, ,,,,0.30,0.61,68.00,122.00,31.00,,,0.40,,,,,,,,
Candy Bar Baby Ruth 1.2 oz bar ,Candy Bar Baby Ruth 1.2 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,34.00,158.00,2.00,7.50,21.00,,1.00,4.20,2.20,1.10,,,1.00,1.00,0.02,0.02,0.94,10.50,,,,0.00,0.23,73.00,121.00,15.00,,,0.40,,,,,,,,
Candy Bar Butterfinger 1.6 oz bar ,Candy Bar Butterfinger 1.6 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,45.00,216.00,3.00,7.90,33.00,,1.00,4.60,2.20,1.10,,,0.00,0.00,0.05,0.02,1.39,15.00,,,,0.00,0.34,97.00,179.00,16.00,,,0.50,,,,,,,,
Candy Bar Caramello 1.6 oz bar ,Candy Bar Caramello 1.6 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,45.00,210.00,3.00,8.50,29.00,,1.00,5.80,2.40,0.30,,,12.00,28.00,0.01,0.18,0.51,— ,,,,0.80,0.49,55.00,155.00,97.00,,,0.40,,,,,,,,
Candy Bar carob 3 oz bar ,Candy Bar carob 3 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,85.00,459.00,7.00,25.40,48.00,,3.00,24.70,0.40,0.30,,,3.00,0.00,0.09,0.15,0.87,17.90,,,,0.40,1.10,91.00,538.00,258.00,,,3.00,,,,,,,,
Candy Bar crisped rice chocolate chip 1 oz bar ,Candy Bar crisped rice chocolate chip 1 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,28.00,115.00,1.00,3.60,21.00,,1.00,1.50,1.10,1.00,,,0.00,100.00,0.15,0.17,2.00,39.70,,,,0.00,1.78,79.00,48.00,6.00,,,0.20,,,,,,,,
Candy Bar dark chocolate 1.5 oz bar ,Candy Bar dark chocolate 1.5 oz bar ,Desserts/snacks, Desserts/snacks ,0.5 ea ,42.00,230.00,2.00,9.00,25.00,,4.00,9.00,0.00,— ,,,3.00,0.00,— ,— ,— ,— ,,,,0.00,1.08,0.00,— ,0.00,,,— ,,,,,,,,
Candy Bar dark chocolate w/almonds 1.5 oz bar ,Candy Bar dark chocolate w/almonds 1.5 oz bar ,Desserts/snacks, Desserts/snacks ,0.5 ea ,42.00,230.00,3.00,8.00,23.00,,4.00,8.00,— ,— ,,,3.00,0.00,— ,— ,— ,— ,,,,0.00,1.08,0.00,— ,20.00,,,— ,,,,,,,,
Candy Bar Heath bites ,Candy Bar Heath bites ,Desserts/snacks, Desserts/snacks ,15 pce ,39.00,207.00,2.00,10.50,25.00,,1.00,6.10,3.40,1.00,,,7.00,18.00,0.00,0.03,0.03,0.40,,,,0.30,0.30,96.00,82.00,34.00,,,0.00,,,,,,,,
Candy Bar Kit Kat 1.5 oz bar ,Candy Bar Kit Kat 1.5 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,43.00,220.00,3.00,10.50,27.00,,,7.60,2.50,0.40,,,5.00,10.00,0.05,0.09,0.20,6.00,,,,0.00,0.43,23.00,98.00,53.00,,,0.00,,,,,,,,
Candy Bar Krackel 1.5 oz bar ,Candy Bar Krackel 1.5 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,43.00,218.00,3.00,9.70,27.00,,1.00,6.80,2.70,0.20,,,5.00,9.00,0.01,0.07,0.10,2.60,,,,0.30,0.44,83.00,138.00,67.00,,,0.20,,,,,,,,
Candy Bar Mars almond 1.76 oz bar ,Candy Bar Mars almond 1.76 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,50.00,234.00,4.00,10.90,31.00,,1.00,3.60,5.30,2.00,,,8.00,8.00,0.01,0.15,0.46,4.50,,,,0.30,0.55,85.00,162.00,84.00,,,0.60,,,,,,,,
Candy Bar milk chocolate 0.6 oz bar ,Candy Bar milk chocolate 0.6 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,17.00,90.00,1.00,3.50,10.00,,,3.50,— ,— ,,,5.00,0.00,— ,— ,— ,— ,,,,0.00,0.14,15.00,— ,32.00,,,— ,,,,,,,,
Candy Bar Milky Way 1.9 oz bar ,Candy Bar Milky Way 1.9 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,54.00,228.00,2.00,7.70,39.00,,1.00,4.20,3.20,0.30,,,8.00,10.00,0.01,0.11,0.18,3.20,,,,0.50,0.40,129.00,130.00,70.00,,,0.40,,,,,,,,
Candy Bar Mounds 1.9 oz bar ,Candy Bar Mounds 1.9 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,54.00,262.00,2.00,11.40,32.00,,2.00,11.10,0.20,0.10,,,1.00,0.00,0.00,0.00,0.00,0.00,,,,0.40,1.12,78.00,173.00,11.00,,,0.00,,,,,,,,
Candy Bar Mr. Goodbar 1.75 oz bar ,Candy Bar Mr. Goodbar 1.75 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,50.00,267.00,5.00,13.30,27.00,,2.00,7.00,4.10,2.20,,,5.00,17.00,0.07,0.07,1.71,18.90,,,,0.40,0.68,20.00,195.00,55.00,,,0.50,,,,,,,,
Candy Bar Nestle Crunch 1.4  oz bar ,Candy Bar Nestle Crunch 1.4  oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,40.00,207.00,2.00,9.70,26.00,,1.00,6.00,3.40,0.30,,,5.00,6.00,0.12,0.21,1.57,31.40,,,,0.10,0.20,53.00,137.00,67.00,,,0.60,,,,,,,,
Candy Bar Payday snack size 0.7 oz bar ,Candy Bar Payday snack size 0.7 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,20.00,90.00,2.00,0.50,10.00,,,0.50,— ,— ,,,0.00,— ,— ,— ,— ,— ,,,,— ,— ,65.00,— ,— ,,,— ,,,,,,,,
Candy Bar peanut 1.4 oz bar ,Candy Bar peanut 1.4 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,40.00,207.00,6.00,12.70,19.00,,2.00,1.90,6.60,4.20,,,0.00,0.00,0.03,0.05,3.14,29.80,,,,0.00,0.37,62.00,162.00,31.00,,,1.60,,,,,,,,
Candy Bar Reese’s Nutrageous 0.6 oz bar ,Candy Bar Reese’s Nutrageous 0.6 oz bar ,Desserts/snacks, Desserts/snacks ,2 ea ,34.00,176.00,4.00,10.10,18.00,,1.00,3.00,4.30,2.80,,,1.00,2.00,0.05,0.02,1.77,19.00,,,,0.20,0.41,48.00,124.00,23.00,,,0.40,,,,,,,,
Candy Bar Skor toffee bar 1.4 oz bar ,Candy Bar Skor toffee bar 1.4 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,40.00,212.00,1.00,11.70,24.00,,1.00,7.50,3.70,0.50,,,21.00,57.00,0.00,0.03,0.05,1.20,,,,0.20,0.23,126.00,61.00,52.00,,,0.10,,,,,,,,
Candy Bar Snickers 2 oz bar ,Candy Bar Snickers 2 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,57.00,265.00,5.00,10.40,37.00,,1.00,4.20,4.70,1.50,,,8.00,22.00,0.02,0.07,2.03,15.30,,,,0.00,0.68,129.00,183.00,60.00,,,1.40,,,,,,,,
Candy Bar Symphony milk chocolate 1.5 oz bar ,Candy Bar Symphony milk chocolate 1.5 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,43.00,226.00,4.00,11.50,25.00,,1.00,7.80,3.40,0.30,,,10.00,20.00,0.03,0.15,0.14,— ,,,,0.90,0.38,43.00,186.00,107.00,,,0.50,,,,,,,,
Candy Bar Twix caramel 2.06 oz two bar pkg ,Candy Bar Twix caramel 2.06 oz two bar pkg ,Desserts/snacks, Desserts/snacks ,1 ea ,58.00,291.00,3.00,13.50,38.00,,1.00,5.20,7.80,0.50,,,3.00,15.00,0.07,0.10,0.43,11.10,,,,0.20,0.46,113.00,110.00,53.00,,,0.60,,,,,,,,
Candy Bar Twix chocolate fudge cookie bar 3.6 oz bar ,Candy Bar Twix chocolate fudge cookie bar 3.6 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,100.00,550.00,7.00,31.80,56.00,,3.00,5.00,14.30,12.50,,,6.00,11.00,0.14,0.20,1.11,9.00,,,,1.00,1.30,266.00,309.00,130.00,,,0.90,,,,,,,,
Candy Bar Whatchamacallit 1.7 oz bar ,Candy Bar Whatchamacallit 1.7 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,48.00,238.00,4.00,10.40,30.00,,1.00,8.20,1.80,0.40,,,6.00,19.00,0.05,0.10,1.19,8.70,,,,0.40,0.54,144.00,146.00,57.00,,,0.20,,,,,,,,
Candy Bar Zero 0.6 oz bar ,Candy Bar Zero 0.6 oz bar ,Desserts/snacks, Desserts/snacks ,1 ea ,17.00,70.00,1.00,1.50,12.00,,,1.50,— ,— ,,,0.00,— ,— ,— ,— ,— ,,,,— ,— ,35.00,— ,— ,,,— ,,,,,,,,
Candy Almond Roca ,Candy Almond Roca ,Desserts/snacks, Desserts/snacks ,1 pce ,11.00,48.00,1.00,1.90,7.00,,,1.10,0.60,0.20,,,1.00,2.00,0.00,0.01,0.15,3.30,,,,0.00,0.10,20.00,34.00,16.00,,,0.10,,,,,,,,
Candy Bit O Honey Nestle ,Candy Bit O Honey Nestle ,Desserts/snacks, Desserts/snacks ,6 pce ,40.00,160.00,1.00,3.00,32.00,,,2.00,0.80,0.20,,,0.00,0.00,0.00,0.10,0.01,1.60,,,,0.00,0.11,120.00,50.00,20.00,,,0.10,,,,,,,,
Candy caramel Sugar Daddy lrg ,Candy caramel Sugar Daddy lrg ,Desserts/snacks, Desserts/snacks ,1 ea ,48.00,200.00,1.00,1.00,43.00,,,1.00,— ,— ,,,0.00,0.00,— ,— ,— ,— ,,,,0.00,0.00,65.00,— ,20.00,,,— ,,,,,,,,
Candy caramels ,Candy caramels ,Desserts/snacks, Desserts/snacks ,1 pce ,10.00,39.00,0.00,0.80,8.00,,,0.70,0.10,0.00,,,1.00,0.00,0.00,0.02,0.02,0.50,,,,0.10,0.00,25.00,22.00,14.00,,,0.00,,,,,,,,
Candy cotton ,Candy cotton ,Desserts/snacks, Desserts/snacks ,2.1 oz ,60.00,220.00,3.00,0.00,56.00,,,0.00,0.00,0.00,,,0.00,— ,— ,— ,— ,— ,,,,— ,— ,0.00,— ,— ,,,— ,,,,,,,,
Candy fondant chocolate cvrd ,Candy fondant chocolate cvrd ,Desserts/snacks, Desserts/snacks ,2 pce ,28.00,102.00,1.00,2.50,22.00,,,1.50,0.90,0.10,,,0.00,1.00,0.00,0.01,0.15,0.30,,,,0.00,0.43,7.00,47.00,5.00,,,0.10,,,,,,,,
Candy Good N Plenty snack size box ,Candy Good N Plenty snack size box ,Desserts/snacks, Desserts/snacks ,1 ea ,17.00,60.00,0.00,0.00,14.00,,,0.00,0.00,0.00,,,0.00,0.00,— ,— ,— ,— ,,,,0.00,0.11,40.00,— ,0.00,,,— ,,,,,,,,
Candy gumdrops ,Candy gumdrops ,Desserts/snacks, Desserts/snacks ,1.5 oz ,43.00,168.00,0.00,0.00,42.00,,,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.17,19.00,2.00,1.00,,,0.00,,,,,,,,
Candy gummy worms pces ,Candy gummy worms pces ,Desserts/snacks, Desserts/snacks ,10 pce ,74.00,293.00,0.00,0.00,73.00,,,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.30,33.00,4.00,2.00,,,0.00,,,,,,,,
Candy hard all flvrs ,Candy hard all flvrs ,Desserts/snacks, Desserts/snacks ,1 pce ,6.00,24.00,0.00,0.00,6.00,,,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.01,2.00,0.00,0.00,,,0.00,,,,,,,,
Candy hard lollipop ,Candy hard lollipop ,Desserts/snacks, Desserts/snacks ,1 ea ,17.00,60.00,0.00,0.00,16.00,,,0.00,0.00,0.00,,,0.00,0.00,— ,— ,— ,— ,,,,0.00,0.00,10.00,— ,0.00,,,— ,,,,,,,,
Candy jawbreakers Everlasting Gobstoppers  Willy Wonka ,Candy jawbreakers Everlasting Gobstoppers  Willy Wonka ,Desserts/snacks, Desserts/snacks ,6 pce ,16.00,59.00,0.00,0.00,15.00,,,0.00,0.00,0.00,,,— ,— ,— ,— ,— ,— ,,,,— ,— ,1.00,— ,— ,,,0.00,,,,,,,,
Candy jellybeans sml ,Candy jellybeans sml ,Desserts/snacks, Desserts/snacks ,10 pce ,11.00,41.00,0.00,0.00,10.00,,,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,6.00,4.00,0.00,,,0.00,,,,,,,,
Candy Kisses milk chocolate ,Candy Kisses milk chocolate ,Desserts/snacks, Desserts/snacks ,6 pce ,28.00,145.00,2.00,8.30,17.00,,1.00,5.20,2.80,0.30,,,6.00,16.00,0.01,0.09,0.09,2.30,,,,0.10,0.38,23.00,109.00,54.00,,,0.40,,,,,,,,
